Temp ; Freq
-40 ; 1.47503E+06
-25 ; 1.55637E+06
-10 ; 1.63734E+06
5 ; 1.71752E+06
20 ; 1.79781E+06
35 ; 1.87666E+06
50 ; 1.95487E+06
65 ; 2.03098E+06
80 ; 2.10436E+06
95 ; 2.17534E+06
110 ; 2.24243E+06
125 ; 2.30367E+06
