Temp ; Freq
-40 ; 1.60208E+06
-25 ; 1.67991E+06
-10 ; 1.75748E+06
5 ; 1.83366E+06
20 ; 1.90837E+06
35 ; 1.98102E+06
50 ; 2.05085E+06
65 ; 2.11776E+06
80 ; 2.18076E+06
95 ; 2.23855E+06
110 ; 2.29111E+06
125 ; 2.3374E+06
