Temp ; Freq
-40 ; 2.66487E+06
-25 ; 2.85173E+06
-10 ; 3.03219E+06
5 ; 3.21637E+06
20 ; 3.39441E+06
35 ; 3.57688E+06
50 ; 3.75744E+06
65 ; 3.93711E+06
80 ; 4.12178E+06
95 ; 4.30279E+06
110 ; 4.48863E+06
125 ; 4.67434E+06
