Temp ; Freq
-40 ; 1.39109E+06
-25 ; 1.48719E+06
-10 ; 1.58585E+06
5 ; 1.68646E+06
20 ; 1.78628E+06
35 ; 1.88851E+06
50 ; 1.9909E+06
65 ; 2.0951E+06
80 ; 2.19867E+06
95 ; 2.3E+06
110 ; 2.40034E+06
125 ; 2.50059E+06
