Temp ; Freq
-40 ; 1.12851E+06
-25 ; 1.22546E+06
-10 ; 1.32466E+06
5 ; 1.42568E+06
20 ; 1.52814E+06
35 ; 1.6313E+06
50 ; 1.73404E+06
65 ; 1.83763E+06
80 ; 1.93874E+06
95 ; 2.03997E+06
110 ; 2.1398E+06
125 ; 2.23522E+06
