Temp ; Freq
-40 ; 1.69241E+06
-25 ; 1.78951E+06
-10 ; 1.88674E+06
5 ; 1.98673E+06
20 ; 2.08504E+06
35 ; 2.18643E+06
50 ; 2.2874E+06
65 ; 2.38919E+06
80 ; 2.48829E+06
95 ; 2.58811E+06
110 ; 2.68538E+06
125 ; 2.78087E+06
