Temp ; Freq
-40 ; 1.02138E+06
-25 ; 1.11526E+06
-10 ; 1.2094E+06
5 ; 1.30335E+06
20 ; 1.39674E+06
35 ; 1.49026E+06
50 ; 1.58301E+06
65 ; 1.67458E+06
80 ; 1.7644E+06
95 ; 1.8534E+06
110 ; 1.94059E+06
125 ; 2.02511E+06
