Temp ; Freq
-40 ; 1.21846E+06
-25 ; 1.31588E+06
-10 ; 1.41763E+06
5 ; 1.51988E+06
20 ; 1.62273E+06
35 ; 1.72887E+06
50 ; 1.83724E+06
65 ; 1.94439E+06
80 ; 2.05487E+06
95 ; 2.16278E+06
110 ; 2.26904E+06
125 ; 2.37357E+06
