Temp ; Freq
-40 ; 1.84327E+06
-25 ; 2.0391E+06
-10 ; 2.23621E+06
5 ; 2.42597E+06
20 ; 2.6091E+06
35 ; 2.78877E+06
50 ; 2.96729E+06
65 ; 3.14043E+06
80 ; 3.31294E+06
95 ; 3.48446E+06
110 ; 3.65339E+06
125 ; 3.82124E+06
