Temp ; Freq
-40 ; 1.59728E+06
-25 ; 1.75846E+06
-10 ; 1.92954E+06
5 ; 2.10997E+06
20 ; 2.29156E+06
35 ; 2.46746E+06
50 ; 2.64076E+06
65 ; 2.80976E+06
80 ; 2.97649E+06
95 ; 3.14066E+06
110 ; 3.30419E+06
125 ; 3.4641E+06
