Temp ; Freq
-40 ; 1.38647E+06
-25 ; 1.56112E+06
-10 ; 1.72956E+06
5 ; 1.89794E+06
20 ; 2.0635E+06
35 ; 2.22878E+06
50 ; 2.39142E+06
65 ; 2.55326E+06
80 ; 2.71553E+06
95 ; 2.87689E+06
110 ; 3.03919E+06
125 ; 3.1987E+06
