Temp ; Freq
-40 ; 2.50606E+06
-25 ; 2.68194E+06
-10 ; 2.85881E+06
5 ; 3.03025E+06
20 ; 3.19905E+06
35 ; 3.3734E+06
50 ; 3.54348E+06
65 ; 3.71568E+06
80 ; 3.89107E+06
95 ; 4.06512E+06
110 ; 4.24327E+06
125 ; 4.42064E+06
