Temp ; Freq
-40 ; 1.73991E+06
-25 ; 1.87864E+06
-10 ; 2.03588E+06
5 ; 2.20113E+06
20 ; 2.37656E+06
35 ; 2.56074E+06
50 ; 2.74257E+06
65 ; 2.92619E+06
80 ; 3.10897E+06
95 ; 3.28714E+06
110 ; 3.46233E+06
125 ; 3.63377E+06
