Temp ; Freq
-40 ; 2.26818E+06
-25 ; 2.43973E+06
-10 ; 2.60834E+06
5 ; 2.77591E+06
20 ; 2.94334E+06
35 ; 3.11255E+06
50 ; 3.27863E+06
65 ; 3.45003E+06
80 ; 3.62082E+06
95 ; 3.79406E+06
110 ; 3.96781E+06
125 ; 4.14389E+06
