Temp ; Freq
-40 ; 2.50957E+06
-25 ; 2.7022E+06
-10 ; 2.89929E+06
5 ; 3.09967E+06
20 ; 3.29919E+06
35 ; 3.49521E+06
50 ; 3.68699E+06
65 ; 3.87508E+06
80 ; 4.06048E+06
95 ; 4.24063E+06
110 ; 4.41721E+06
125 ; 4.5928E+06
