Temp ; Freq
-40 ; 1.00442E+06
-25 ; 1.09495E+06
-10 ; 1.18588E+06
5 ; 1.27677E+06
20 ; 1.36579E+06
35 ; 1.45496E+06
50 ; 1.54318E+06
65 ; 1.6295E+06
80 ; 1.71402E+06
95 ; 1.79783E+06
110 ; 1.87832E+06
125 ; 1.95692E+06
