Temp ; Freq
-40 ; 1.44672E+06
-25 ; 1.54357E+06
-10 ; 1.64328E+06
5 ; 1.74408E+06
20 ; 1.84712E+06
35 ; 1.94956E+06
50 ; 2.05337E+06
65 ; 2.15914E+06
80 ; 2.26461E+06
95 ; 2.36627E+06
110 ; 2.46758E+06
125 ; 2.56526E+06
