Temp ; Freq
-40 ; 2.21191E+06
-25 ; 2.36349E+06
-10 ; 2.53097E+06
5 ; 2.70289E+06
20 ; 2.87551E+06
35 ; 3.05052E+06
50 ; 3.22255E+06
65 ; 3.39025E+06
80 ; 3.55678E+06
95 ; 3.71966E+06
110 ; 3.87864E+06
125 ; 4.03361E+06
