Temp ; Freq
-40 ; 1.7718E+06
-25 ; 1.93967E+06
-10 ; 2.12655E+06
5 ; 2.31895E+06
20 ; 2.5143E+06
35 ; 2.70638E+06
50 ; 2.89846E+06
65 ; 3.08091E+06
80 ; 3.261E+06
95 ; 3.43586E+06
110 ; 3.60466E+06
125 ; 3.76847E+06
