Temp ; Freq
-40 ; 1.64471E+06
-25 ; 1.73785E+06
-10 ; 1.83321E+06
5 ; 1.93223E+06
20 ; 2.0338E+06
35 ; 2.13957E+06
50 ; 2.24383E+06
65 ; 2.3517E+06
80 ; 2.4611E+06
95 ; 2.5716E+06
110 ; 2.6796E+06
125 ; 2.78896E+06
