Temp ; Freq
-40 ; 2.07971E+06
-25 ; 2.4257E+06
-10 ; 2.78678E+06
5 ; 3.1518E+06
20 ; 3.5406E+06
35 ; 3.89716E+06
50 ; 4.30576E+06
65 ; 4.67832E+06
80 ; 5.08007E+06
95 ; 5.47474E+06
110 ; 5.85747E+06
125 ; 6.24472E+06
