Temp ; Freq
-40 ; 1.1469E+06
-25 ; 1.23572E+06
-10 ; 1.33996E+06
5 ; 1.43697E+06
20 ; 1.55429E+06
35 ; 1.65125E+06
50 ; 1.75887E+06
65 ; 1.8636E+06
80 ; 1.96691E+06
95 ; 2.06869E+06
110 ; 2.17323E+06
125 ; 2.26146E+06
