Temp ; Freq
-40 ; 1.34724E+06
-25 ; 1.43664E+06
-10 ; 1.53412E+06
5 ; 1.65309E+06
20 ; 1.74917E+06
35 ; 1.84744E+06
50 ; 1.96454E+06
65 ; 2.06915E+06
80 ; 2.16685E+06
95 ; 2.27886E+06
110 ; 2.37226E+06
125 ; 2.47672E+06
