Temp ; Freq
-40 ; 1.5242E+06
-25 ; 1.62091E+06
-10 ; 1.71949E+06
5 ; 1.8375E+06
20 ; 1.94154E+06
35 ; 2.04159E+06
50 ; 2.14822E+06
65 ; 2.24924E+06
80 ; 2.36645E+06
95 ; 2.47189E+06
110 ; 2.58269E+06
125 ; 2.67908E+06
