Temp ; Freq
-40 ; 1.69862E+06
-25 ; 1.79688E+06
-10 ; 1.8897E+06
5 ; 2.00092E+06
20 ; 2.10539E+06
35 ; 2.19739E+06
50 ; 2.30805E+06
65 ; 2.40973E+06
80 ; 2.49796E+06
95 ; 2.60394E+06
110 ; 2.70405E+06
125 ; 2.79377E+06
