Temp ; Freq
-40 ; 1.26286E+06
-25 ; 1.35507E+06
-10 ; 1.44813E+06
5 ; 1.54414E+06
20 ; 1.64459E+06
35 ; 1.74645E+06
50 ; 1.84977E+06
65 ; 1.95387E+06
80 ; 2.05727E+06
95 ; 2.15638E+06
110 ; 2.25103E+06
125 ; 2.33762E+06
