Temp ; Freq
-40 ; 1.05881E+06
-25 ; 1.13907E+06
-10 ; 1.219E+06
5 ; 1.29928E+06
20 ; 1.37779E+06
35 ; 1.45633E+06
50 ; 1.53348E+06
65 ; 1.60898E+06
80 ; 1.68293E+06
95 ; 1.75318E+06
110 ; 1.82152E+06
125 ; 1.8852E+06
