Temp ; Freq
-40 ; 1.26886E+06
-25 ; 1.35466E+06
-10 ; 1.43821E+06
5 ; 1.51958E+06
20 ; 1.59863E+06
35 ; 1.6746E+06
50 ; 1.74767E+06
65 ; 1.81711E+06
80 ; 1.88217E+06
95 ; 1.94305E+06
110 ; 1.9989E+06
125 ; 2.04911E+06
