Temp ; Freq
-40 ; 1.00433E+06
-25 ; 1.0886E+06
-10 ; 1.17114E+06
5 ; 1.25258E+06
20 ; 1.33114E+06
35 ; 1.40765E+06
50 ; 1.48105E+06
65 ; 1.55136E+06
80 ; 1.6176E+06
95 ; 1.67966E+06
110 ; 1.73712E+06
125 ; 1.78956E+06
