Temp ; Freq
-40 ; 1.21069E+06
-25 ; 1.29612E+06
-10 ; 1.38105E+06
5 ; 1.46858E+06
20 ; 1.55679E+06
35 ; 1.64435E+06
50 ; 1.73347E+06
65 ; 1.82277E+06
80 ; 1.91184E+06
95 ; 1.99882E+06
110 ; 2.08257E+06
125 ; 2.16259E+06
