Temp ; Freq
-40 ; 1.97811E+06
-25 ; 2.07486E+06
-10 ; 2.18191E+06
5 ; 2.29338E+06
20 ; 2.40921E+06
35 ; 2.5263E+06
50 ; 2.64521E+06
65 ; 2.75914E+06
80 ; 2.86528E+06
95 ; 2.96528E+06
110 ; 3.05308E+06
125 ; 3.12925E+06
