Temp ; Freq
-40 ; 1.98142E+06
-25 ; 2.15708E+06
-10 ; 2.34031E+06
5 ; 2.52205E+06
20 ; 2.7031E+06
35 ; 2.88492E+06
50 ; 3.06594E+06
65 ; 3.24691E+06
80 ; 3.42831E+06
95 ; 3.60742E+06
110 ; 3.78482E+06
125 ; 3.9596E+06
