Temp ; Freq
-40 ; 1.68673E+06
-25 ; 1.80011E+06
-10 ; 1.91771E+06
5 ; 2.04231E+06
20 ; 2.17366E+06
35 ; 2.30832E+06
50 ; 2.44613E+06
65 ; 2.58603E+06
80 ; 2.72773E+06
95 ; 2.86362E+06
110 ; 2.99891E+06
125 ; 3.12642E+06
