Temp ; Freq
-40 ; 1.45626E+06
-25 ; 1.55808E+06
-10 ; 1.66589E+06
5 ; 1.7784E+06
20 ; 1.89371E+06
35 ; 2.01348E+06
50 ; 2.13332E+06
65 ; 2.25812E+06
80 ; 2.37808E+06
95 ; 2.49815E+06
110 ; 2.6153E+06
125 ; 2.7232E+06
