Temp ; Freq
-40 ; 1.77519E+06
-25 ; 1.8831E+06
-10 ; 1.99376E+06
5 ; 2.11043E+06
20 ; 2.23246E+06
35 ; 2.36027E+06
50 ; 2.49112E+06
65 ; 2.62258E+06
80 ; 2.75906E+06
95 ; 2.89442E+06
110 ; 3.02864E+06
125 ; 3.15823E+06
