Temp ; Freq
-40 ; 2.4963E+06
-25 ; 2.63174E+06
-10 ; 2.7851E+06
5 ; 2.93979E+06
20 ; 3.10527E+06
35 ; 3.27692E+06
50 ; 3.45162E+06
65 ; 3.63365E+06
80 ; 3.82283E+06
95 ; 4.01311E+06
110 ; 4.20932E+06
125 ; 4.40924E+06
