Temp ; Freq
-40 ; 1.45209E+06
-25 ; 1.58078E+06
-10 ; 1.71829E+06
5 ; 1.86505E+06
20 ; 2.01856E+06
35 ; 2.17448E+06
50 ; 2.33059E+06
65 ; 2.48646E+06
80 ; 2.64015E+06
95 ; 2.79007E+06
110 ; 2.93276E+06
125 ; 3.06934E+06
