Temp ; Freq
-40 ; 1.75922E+06
-25 ; 1.85676E+06
-10 ; 1.95499E+06
5 ; 2.05451E+06
20 ; 2.15667E+06
35 ; 2.25867E+06
50 ; 2.36192E+06
65 ; 2.46425E+06
80 ; 2.56801E+06
95 ; 2.67078E+06
110 ; 2.77128E+06
125 ; 2.86978E+06
