Temp ; Freq
-40 ; 1.32926E+06
-25 ; 1.42788E+06
-10 ; 1.52798E+06
5 ; 1.62719E+06
20 ; 1.72874E+06
35 ; 1.83168E+06
50 ; 1.93482E+06
65 ; 2.03803E+06
80 ; 2.14027E+06
95 ; 2.24457E+06
110 ; 2.34699E+06
125 ; 2.44664E+06
