Temp ; Freq
-40 ; 2.30508E+06
-25 ; 2.62001E+06
-10 ; 2.96452E+06
5 ; 3.30195E+06
20 ; 3.67664E+06
35 ; 4.00836E+06
50 ; 4.35529E+06
65 ; 4.70605E+06
80 ; 5.0828E+06
95 ; 5.43544E+06
110 ; 5.78022E+06
125 ; 6.12146E+06
