Temp ; Freq
-40 ; 2.47866E+06
-25 ; 2.85478E+06
-10 ; 3.25724E+06
5 ; 3.67984E+06
20 ; 4.1254E+06
35 ; 4.58402E+06
50 ; 5.05078E+06
65 ; 5.54659E+06
80 ; 6.08005E+06
95 ; 6.55847E+06
110 ; 7.09167E+06
125 ; 7.56036E+06
