Temp ; Freq
-40 ; 2.07833E+06
-25 ; 2.39474E+06
-10 ; 2.73077E+06
5 ; 3.09551E+06
20 ; 3.4652E+06
35 ; 3.85934E+06
50 ; 4.2399E+06
65 ; 4.58993E+06
80 ; 4.95475E+06
95 ; 5.32438E+06
110 ; 5.71327E+06
125 ; 6.05582E+06
