Temp ; Freq
-40 ; 2.85876E+06
-25 ; 3.44315E+06
-10 ; 4.09832E+06
5 ; 4.76421E+06
20 ; 5.48456E+06
35 ; 6.24856E+06
50 ; 6.97706E+06
65 ; 7.75967E+06
80 ; 8.52437E+06
95 ; 9.31388E+06
110 ; 9.96464E+06
125 ; 1.06563E+07
