Temp ; Freq
-40 ; 1.47126E+06
-25 ; 1.73154E+06
-10 ; 2.01228E+06
5 ; 2.29235E+06
20 ; 2.58664E+06
35 ; 2.88405E+06
50 ; 3.1609E+06
65 ; 3.48764E+06
80 ; 3.76834E+06
95 ; 4.06452E+06
110 ; 4.35961E+06
125 ; 4.62863E+06
