Temp ; Freq
-40 ; 2.64131E+06
-25 ; 2.98703E+06
-10 ; 3.35417E+06
5 ; 3.70035E+06
20 ; 4.06075E+06
35 ; 4.43513E+06
50 ; 4.78671E+06
65 ; 5.12673E+06
80 ; 5.44984E+06
95 ; 5.80966E+06
110 ; 6.14428E+06
125 ; 6.49129E+06
