Temp ; Freq
-40 ; 2.43444E+06
-25 ; 2.99343E+06
-10 ; 3.62899E+06
5 ; 4.35455E+06
20 ; 5.14158E+06
35 ; 5.99372E+06
50 ; 6.90948E+06
65 ; 7.82493E+06
80 ; 8.7083E+06
95 ; 9.56863E+06
110 ; 1.03973E+07
125 ; 1.10954E+07
