Temp ; Freq
-40 ; 978882
-25 ; 1.05707E+06
-10 ; 1.13548E+06
5 ; 1.21195E+06
20 ; 1.28809E+06
35 ; 1.3619E+06
50 ; 1.43452E+06
65 ; 1.50388E+06
80 ; 1.57085E+06
95 ; 1.63327E+06
110 ; 1.69166E+06
125 ; 1.74404E+06
