Temp ; Freq
-40 ; 1.30706E+06
-25 ; 1.38692E+06
-10 ; 1.46819E+06
5 ; 1.55007E+06
20 ; 1.63185E+06
35 ; 1.71259E+06
50 ; 1.79171E+06
65 ; 1.87034E+06
80 ; 1.94524E+06
95 ; 2.0162E+06
110 ; 2.08162E+06
125 ; 2.13974E+06
