-40 ; 0 ; 1.01933E-10
-25 ; 0 ; 1.07919E-10
-10 ; 0 ; 1.3885E-10
5 ; 0 ; 2.85898E-10
20 ; 0 ; 7.4016E-10
35 ; 0 ; 1.97647E-09
50 ; 0 ; 4.87289E-09
65 ; 0 ; 1.13526E-08
80 ; 0 ; 2.47298E-08
95 ; 0 ; 5.01443E-08
110 ; 0 ; 9.51802E-08
125 ; 0 ; 1.70469E-07
