-40 ; 0 ; 9.99267E-11
-25 ; 0 ; 1.07486E-10
-10 ; 0 ; 1.34442E-10
5 ; 0 ; 2.72111E-10
20 ; 0 ; 6.33521E-10
35 ; 0 ; 1.56723E-09
50 ; 0 ; 3.92892E-09
65 ; 0 ; 9.32635E-09
80 ; 0 ; 2.0586E-08
95 ; 0 ; 4.22484E-08
110 ; 0 ; 8.11441E-08
125 ; 0 ; 1.4695E-07
