-40 ; 0 ; 9.36744E-11
-25 ; 0 ; 8.88071E-11
-10 ; 0 ; 1.2807E-10
5 ; 0 ; 2.58887E-10
20 ; 0 ; 6.71106E-10
35 ; 0 ; 1.70867E-09
50 ; 0 ; 4.20617E-09
65 ; 0 ; 9.91403E-09
80 ; 0 ; 2.18208E-08
95 ; 0 ; 4.46814E-08
110 ; 0 ; 8.56031E-08
125 ; 0 ; 1.54709E-07
