-40 ; 0 ; 1.90289E-10
-25 ; 0 ; 2.12375E-10
-10 ; 0 ; 2.63956E-10
5 ; 0 ; 4.07068E-10
20 ; 0 ; 7.79417E-10
35 ; 0 ; 1.72267E-09
50 ; 0 ; 4.05394E-09
65 ; 0 ; 9.43847E-09
80 ; 0 ; 2.07102E-08
95 ; 0 ; 4.24307E-08
110 ; 0 ; 8.15086E-08
125 ; 0 ; 1.47714E-07
