-40 ; 0 ; 1.87954E-10
-25 ; 0 ; 2.01399E-10
-10 ; 0 ; 2.15279E-10
5 ; 0 ; 2.34679E-10
20 ; 0 ; 2.72735E-10
35 ; 0 ; 3.64937E-10
50 ; 0 ; 5.96042E-10
65 ; 0 ; 1.14946E-09
80 ; 0 ; 2.41896E-09
95 ; 0 ; 5.21877E-09
110 ; 0 ; 1.10565E-08
125 ; 0 ; 2.23388E-08
