-40 ; 0 ; 1.0015E-09
-25 ; 0 ; 2.86911E-09
-10 ; 0 ; 8.10777E-09
5 ; 0 ; 2.08334E-08
20 ; 0 ; 4.82679E-08
35 ; 0 ; 1.01541E-07
50 ; 0 ; 1.96394E-07
65 ; 0 ; 3.54395E-07
80 ; 0 ; 6.03954E-07
95 ; 0 ; 9.80045E-07
110 ; 0 ; 1.52267E-06
125 ; 0 ; 2.27402E-06
