-40 ; 0 ; 1.94988E-10
-25 ; 0 ; 2.16743E-10
-10 ; 0 ; 2.4437E-10
5 ; 0 ; 2.78495E-10
20 ; 0 ; 3.1227E-10
35 ; 0 ; 3.45607E-10
50 ; 0 ; 4.26659E-10
65 ; 0 ; 6.31818E-10
80 ; 0 ; 1.07578E-09
95 ; 0 ; 2.03543E-09
110 ; 0 ; 4.12509E-09
125 ; 0 ; 8.53199E-09
