-40 ; 0 ; 3.49619E-10
-25 ; 0 ; 7.06699E-10
-10 ; 0 ; 1.70754E-09
5 ; 0 ; 4.43288E-09
20 ; 0 ; 1.12242E-08
35 ; 0 ; 2.63563E-08
50 ; 0 ; 5.68934E-08
65 ; 0 ; 1.13564E-07
80 ; 0 ; 2.11417E-07
95 ; 0 ; 3.70464E-07
110 ; 0 ; 6.16754E-07
125 ; 0 ; 9.81928E-07
