-40 ; 0 ; 1.89899E-10
-25 ; 0 ; 2.11892E-10
-10 ; 0 ; 2.64128E-10
5 ; 0 ; 4.10278E-10
20 ; 0 ; 7.98929E-10
35 ; 0 ; 1.80321E-09
50 ; 0 ; 4.29106E-09
65 ; 0 ; 9.97915E-09
80 ; 0 ; 2.18322E-08
95 ; 0 ; 4.46248E-08
110 ; 0 ; 8.55767E-08
125 ; 0 ; 1.54864E-07
