-40 ; 0 ; 1.92455E-10
-25 ; 0 ; 2.1452E-10
-10 ; 0 ; 2.68405E-10
5 ; 0 ; 4.23283E-10
20 ; 0 ; 8.48793E-10
35 ; 0 ; 1.96708E-09
50 ; 0 ; 4.73788E-09
65 ; 0 ; 1.10241E-08
80 ; 0 ; 2.40153E-08
95 ; 0 ; 4.87835E-08
110 ; 0 ; 9.29276E-08
125 ; 0 ; 1.67061E-07
