Temp ; Freq
-40 ; 1.24894E+06
-25 ; 1.41352E+06
-10 ; 1.58845E+06
5 ; 1.76748E+06
20 ; 1.94739E+06
35 ; 2.12708E+06
50 ; 2.30444E+06
65 ; 2.48091E+06
80 ; 2.65118E+06
95 ; 2.82199E+06
110 ; 2.98852E+06
125 ; 3.15025E+06
