Temp ; Freq
-40 ; 1.93499E+06
-25 ; 2.13158E+06
-10 ; 2.32721E+06
5 ; 2.51782E+06
20 ; 2.70484E+06
35 ; 2.89048E+06
50 ; 3.07221E+06
65 ; 3.25115E+06
80 ; 3.42809E+06
95 ; 3.60234E+06
110 ; 3.77356E+06
125 ; 3.93978E+06
