Temp ; Freq
-40 ; 1.69201E+06
-25 ; 1.79836E+06
-10 ; 1.91235E+06
5 ; 2.0304E+06
20 ; 2.15729E+06
35 ; 2.28908E+06
50 ; 2.42896E+06
65 ; 2.57191E+06
80 ; 2.7167E+06
95 ; 2.86146E+06
110 ; 3.00238E+06
125 ; 3.13627E+06
