Temp ; Freq
-40 ; 2.4434E+06
-25 ; 2.65281E+06
-10 ; 2.85269E+06
5 ; 3.05341E+06
20 ; 3.24408E+06
35 ; 3.42944E+06
50 ; 3.61536E+06
65 ; 3.80231E+06
80 ; 3.98348E+06
95 ; 4.16505E+06
110 ; 4.34661E+06
125 ; 4.52437E+06
