Temp ; Freq
-40 ; 1.28182E+06
-25 ; 1.40726E+06
-10 ; 1.54329E+06
5 ; 1.69647E+06
20 ; 1.85682E+06
35 ; 2.02338E+06
50 ; 2.19107E+06
65 ; 2.36314E+06
80 ; 2.53157E+06
95 ; 2.69646E+06
110 ; 2.85661E+06
125 ; 3.01179E+06
