Temp ; Freq
-40 ; 1.55998E+06
-25 ; 1.65214E+06
-10 ; 1.74385E+06
5 ; 1.83452E+06
20 ; 1.92572E+06
35 ; 2.01458E+06
50 ; 2.10316E+06
65 ; 2.19003E+06
80 ; 2.27543E+06
95 ; 2.35861E+06
110 ; 2.439E+06
125 ; 2.51744E+06
